,species,family,VegMaxHeight,leafN,WDensity,leafP,LDMC,SeedDryMass,SLA,LA
4407,Diacidia_galphimioides,Malpighiaceae,7.773202828,22.68297426,0.615035239,0.941889597,0.331970888,36.52582214,15.64948319,9315.367652
4408,Diacidia_glaucifolia,Malpighiaceae,7.709034691,22.54239212,0.622873709,0.900948569,0.33273616,35.10750772,15.24052754,10034.59849
4409,Diacidia_hypoleuca,Malpighiaceae,7.392647527,22.30488559,0.623878472,0.918967177,0.33419504,36.91475582,15.32498295,9547.727162
4410,Diacidia_kunhardtii,Malpighiaceae,7.037201717,20.84490883,0.637235556,0.886543398,0.342294562,34.31626398,14.28893959,8651.671079
4411,Diacidia_rufa,Malpighiaceae,7.801893183,20.91702907,0.632994593,0.871966901,0.34268887,34.53027205,14.08964335,8857.272373
4412,Diacidia_steyermarkii,Malpighiaceae,7.206095278,21.22755623,0.627046864,0.925976575,0.339625273,33.08262789,14.71634634,8098.414473
4413,Diacidia_vestita,Malpighiaceae,7.244359601,21.30590568,0.631393345,0.89002048,0.339000236,31.48473193,14.53115047,8974.287945
4414,Blepharandra_heteropetala,Malpighiaceae,10.58522271,20.9122133,0.618301073,0.871364776,0.344984831,38.65449466,13.73093148,8433.347578
4415,Blepharandra_hypoleuca,Malpighiaceae,8.214856851,19.84723445,0.623878472,0.928966387,0.349381576,33.3964266,13.68673946,6465.468498
4416,Blepharandra_angustifolia,Malpighiaceae,9.115909395,20.03087865,0.620583179,0.922783882,0.349381576,37.99268615,13.69935122,6689.597686
4417,Blepharandra_intermedia,Malpighiaceae,9.268298234,20.0262669,0.623734835,0.892483098,0.349381576,34.57004939,13.45860354,7163.083273
4418,Byrsonima_verbascifolia,Malpighiaceae,13.61444682,18.15933749,0.65584317,0.822053343,0.379664508,214.3877666,11.97016123,7474.807282
4419,Byrsonima_obversa,Malpighiaceae,14.32847598,18.32314422,0.654786927,0.80408137,0.378704094,208.497091,11.89871329,7959.760491
4420,Byrsonima_lyoniifolia,Malpighiaceae,13.71829065,18.0011396,0.662369002,0.785597332,0.380627358,191.6902395,11.63054323,7998.34255
4421,Byrsonima_intermedia,Malpighiaceae,12.32537098,17.43813357,0.670193174,0.800018445,0.385478358,212.1289782,11.52922195,7287.859644
4422,Byrsonima_grisebachiana,Malpighiaceae,13.82610975,17.93494297,0.667728633,0.76207901,0.381329145,194.849816,11.46040591,8538.862102
4423,Byrsonima_decipiens,Malpighiaceae,12.65027597,17.59543467,0.668805753,0.802971258,0.384591782,225.1645417,11.6251884,7382.441258
4424,Byrsonima_crassa,Malpighiaceae,3.497840484,13.14611837,0.855677122,0.533500517,0.413374313,51.88494314,8.599412982,10987.58543
4425,Byrsonima_clausseniana,Malpighiaceae,11.96189539,17.04119319,0.673441693,0.797260045,0.387971657,197.4240241,11.29275744,6883.352333
4426,Byrsonima_arbutifolia,Malpighiaceae,12.38226231,17.44616598,0.665426359,0.814329185,0.383972393,197.9702812,11.59578088,6894.455932
4427,Byrsonima_lucida,Malpighiaceae,6.883352333,13.75165576,0.815720629,0.522461237,0.419200013,168.8924989,8.405797934,12124.96615
4428,Byrsonima_duckeana,Malpighiaceae,13.39676687,18.42468196,0.659933234,0.797810963,0.37765914,209.2184595,11.9977553,8350.260034
4429,Byrsonima_basiloba,Malpighiaceae,12.62408761,17.37800829,0.66911382,0.805378441,0.385922412,218.2729912,11.51595608,7115.41115
4430,Byrsonima_crispa,Malpighiaceae,22.01405261,18.27278689,0.631954792,0.788086618,0.379788012,165.9083334,11.26832749,7514.077482
4431,Byrsonima_coccolobifolia,Malpighiaceae,4.937419182,15.99812444,0.722639218,0.934589177,0.387879111,148.5193371,12.62166292,5004.242278
4432,Byrsonima_macrophylla,Malpighiaceae,13.97655056,18.76290156,0.657657837,0.789768849,0.374973002,213.3044913,12.11155763,8959.834753
4433,Byrsonima_crassifolia,Malpighiaceae,13.69619719,18.24315718,0.665732869,0.776425875,0.379751939,221.6154326,11.75980174,8711.641598
4434,Byrsonima_ligustrifolia,Malpighiaceae,11.50270548,17.75824323,0.607994989,1.173815932,0.378878534,184.5440299,13.58939117,2995.711592
4435,Byrsonima_laevigata,Malpighiaceae,33.7520379,19.87904345,0.592495662,0.846578192,0.367853043,141.3271191,12.02405187,7352.363249
4436,Byrsonima_vacciniifolia,Malpighiaceae,13.13106648,18.38230637,0.655239394,0.830998041,0.377572191,212.4222477,12.19551094,7570.071823
4437,Byrsonima_gardneriana,Malpighiaceae,14.75366778,18.7111293,0.656598672,0.779830111,0.375750874,210.8142676,11.95914138,9003.264311
4438,Byrsonima_wadsworthii,Malpighiaceae,15.13212778,17.65631222,0.675616115,0.711868867,0.384946167,202.3951028,10.91189052,9471.090795
4439,Byrsonima_spicata,Malpighiaceae,12.40223625,17.1593171,0.667574901,0.811521443,0.386990229,193.9992272,11.39987266,6645.076729
4440,Byrsonima_cydoniifolia,Malpighiaceae,13.37827134,18.14261982,0.666499764,0.774283492,0.379926861,208.7372704,11.71385921,8691.605379
4441,Byrsonima_poeppigiana,Malpighiaceae,29.58693653,20.98939884,0.618443458,0.725938785,0.36433425,233.8298763,12.0670191,12755.57381
4442,Byrsonima_lancifolia,Malpighiaceae,13.67413931,17.93494297,0.660389257,0.801862678,0.381241351,204.2678416,11.70307532,7591.017629
4443,Byrsonima_chalcophylla,Malpighiaceae,13.86117351,17.79508226,0.661149997,0.795426398,0.382120203,199.0215022,11.56644774,7545.708085
4444,Byrsonima_laxiflora,Malpighiaceae,13.22513153,12.28629582,0.776855802,0.533163173,0.442483536,149.735852,7.153863284,7029.827664
4445,Byrsonima_densa,Malpighiaceae,14.54788971,19.49395683,0.637529081,0.866562717,0.369913346,224.8536801,12.92706701,7890.417803
4446,Byrsonima_myricifolia,Malpighiaceae,14.83200967,18.62944857,0.650878611,0.805934969,0.376183723,201.6972607,12.0364939,8233.794052
4447,Byrsonima_dealbata,Malpighiaceae,12.66776505,18.13009167,0.665886178,0.802232034,0.38036452,230.6216102,11.93438379,8079.788637
4448,Byrsonima_japurensis,Malpighiaceae,23.83416821,20.15549848,0.622880991,0.784518749,0.368006358,216.0742167,12.25213545,9886.9302
4449,Byrsonima_variabilis,Malpighiaceae,12.83216691,17.94733627,0.660997779,0.813579506,0.380452113,203.4698196,11.85222807,7467.925899
4450,Byrsonima_guilleminiana,Malpighiaceae,13.03767047,17.91430648,0.661149997,0.811334605,0.381065823,205.3052239,11.81952436,7450.750146
4451,Byrsonima_nemoralis,Malpighiaceae,13.03767047,18.24315718,0.664201726,0.785597332,0.378355455,195.029362,11.83859054,8450.842349
4452,Byrsonima_pachyphylla,Malpighiaceae,12.59505302,17.4260919,0.668497827,0.788315381,0.384149259,177.5415471,11.38937782,7370.551753
4453,Byrsonima_altissima,Malpighiaceae,12.56319209,17.65631222,0.669884609,0.78904178,0.3831775,205.2106991,11.57710574,7751.754321
4454,Byrsonima_sericea,Malpighiaceae,14.35820005,17.60744515,0.694683743,0.715616712,0.390191144,372.7942672,11.18001393,10267.41669
4455,Byrsonima_stipulacea,Malpighiaceae,11.39200062,16.63624418,0.69510699,0.732578132,0.390911845,183.4093729,10.76465742,7964.991688
4456,Byrsonima_aerugo,Malpighiaceae,18.83649089,23.23494336,0.640038086,0.845292884,0.357492452,1011.56155,15.23848047,15704.02931
4457,Byrsonima_affinis,Malpighiaceae,12.3737119,17.23455205,0.67266681,0.791407205,0.386901132,205.2579561,11.35010816,7196.146563
4458,Byrsonima_alvimii,Malpighiaceae,14.11887197,17.46626319,0.658263842,0.813766861,0.385123482,201.4651818,11.4366808,6708.107288
4459,Byrsonima_amoena,Malpighiaceae,13.76258455,18.93651255,0.651478368,0.816206408,0.373078309,201.9761083,12.37086307,8480.080989
4460,Byrsonima_arctostaphyloides,Malpighiaceae,13.73093148,17.90193599,0.661911612,0.801678063,0.382120203,219.5330949,11.71116231,7643.636049
4461,Byrsonima_arthropoda,Malpighiaceae,33.92344895,24.49683205,0.582163545,0.841307627,0.342267962,230.9679837,14.65050044,13722.09456
4462,Byrsonima_baccae,Malpighiaceae,13.59878163,18.68099482,0.659022132,0.793231587,0.375577875,211.9824953,12.11155763,8832.832605
4463,Byrsonima_bahiana,Malpighiaceae,13.51761273,17.96387399,0.661606861,0.800571269,0.381153577,205.6364037,11.72465305,7687.763242
4464,Byrsonima_basiliana,Malpighiaceae,12.75263706,17.21472146,0.672511941,0.776247117,0.386633962,190.8095029,11.19437883,7433.613897
4465,Byrsonima_brachystachya,Malpighiaceae,12.48532926,17.32606742,0.673286645,0.776247117,0.385567128,194.9395683,11.29275744,7598.012435
4466,Byrsonima_bronweniana,Malpighiaceae,12.84399122,18.10506132,0.656598672,0.826799109,0.378704094,191.2493642,12.00881073,7316.443109
4467,Byrsonima_bucidifolia,Malpighiaceae,15.12167849,18.73699755,0.655390286,0.780368984,0.37661707,226.4644308,11.95914138,9065.671957
4468,Byrsonima_cacaophila,Malpighiaceae,14.00876984,17.386013,0.659477526,0.816206408,0.386278023,210.3294083,11.4393145,6660.395213
4469,Byrsonima_carraoana,Malpighiaceae,14.29881344,17.84021155,0.656749877,0.809468587,0.382736605,212.617986,11.63054323,7284.504233
4470,Byrsonima_christianeae,Malpighiaceae,13.57375481,17.50249652,0.667882401,0.778574185,0.385212171,206.9664736,11.31357864,7617.281405
4471,Byrsonima_concinna,Malpighiaceae,12.35662879,16.84224575,0.671583473,0.799466003,0.38985221,190.195396,11.137815,6526.795418
4472,Byrsonima_coniophylla,Malpighiaceae,13.15224832,17.64411989,0.665426359,0.795609573,0.383442281,199.3884513,11.53718881,7455.89872
4473,Byrsonima_cordifolia,Malpighiaceae,13.17346434,18.22636235,0.660389257,0.810214479,0.379402336,222.3309891,11.9977553,7939.625173
4474,Byrsonima_correifolia,Malpighiaceae,13.45550494,18.08006552,0.6534314,0.836565596,0.37983939,205.3525026,12.01157618,7053.424143
4475,Byrsonima_cowanii,Malpighiaceae,12.95388389,17.64411989,0.663437476,0.814329185,0.383795608,212.5200943,11.67884783,7135.098945
4476,Byrsonima_cuprea,Malpighiaceae,14.32517711,17.57518884,0.659477526,0.800018445,0.384414712,202.2087758,11.42878335,7146.608639
4477,Byrsonima_dubia,Malpighiaceae,13.10991875,18.29784734,0.666039521,0.778574185,0.378442585,204.2678416,11.83859054,8727.703824
4478,Byrsonima_duidana,Malpighiaceae,12.54584738,18.05510423,0.66481376,0.804451749,0.379926861,207.3958204,11.89049679,7872.270346
4479,Byrsonima_eriopoda,Malpighiaceae,12.31685986,17.91843188,0.664354682,0.815079556,0.380627358,208.4010967,11.90693547,7471.365798
4480,Byrsonima_eugeniifolia,Malpighiaceae,12.65027597,18.21797073,0.65796077,0.827179952,0.378268346,200.7243222,12.08091977,7462.76902
4481,Byrsonima_euryphylla,Malpighiaceae,12.43368899,16.35686239,0.676550158,0.790860709,0.394366485,194.8049553,10.80687181,6170.210777
4482,Byrsonima_fanshawei,Malpighiaceae,12.95388389,18.28942281,0.664354682,0.793779722,0.378878534,213.796209,11.92339688,8365.655958
4483,Byrsonima_fernandezii,Malpighiaceae,13.60191323,17.60759337,0.664966857,0.783610055,0.38388399,194.715265,11.40249788,7638.357836
4484,Byrsonima_flexipes,Malpighiaceae,12.26309238,17.70924311,0.668497827,0.805007636,0.3831775,213.2062836,11.72465305,7500.668987
4485,Byrsonima_fonsecae,Malpighiaceae,13.04067285,17.56709703,0.666653249,0.790496588,0.384237723,196.1101175,11.45776736,7479.972479
4486,Byrsonima_formosa,Malpighiaceae,13.20383231,17.58328437,0.668805753,0.778394933,0.384149259,194.4016739,11.39987266,7769.62396
4487,Byrsonima_frondosa,Malpighiaceae,12.56029964,17.10015315,0.67050188,0.795060175,0.387614487,191.5578703,11.24863954,6902.398038
4488,Byrsonima_garcibarrigae,Malpighiaceae,12.82921254,17.02942562,0.671274269,0.791771746,0.388418583,204.7858759,11.1866487,6910.349294
4489,Byrsonima_gymnocalycina,Malpighiaceae,13.8292937,18.60372881,0.656145266,0.797076491,0.375404954,194.715265,12.04758503,8503.54472
4490,Byrsonima_herrerae,Malpighiaceae,13.5925206,17.95146927,0.658718711,0.809282222,0.38071501,201.372425,11.76521858,7483.417927
4491,Byrsonima_hirsuta,Malpighiaceae,13.30148105,17.79508226,0.668805753,0.775353943,0.383001081,213.7469862,11.50800389,8190.303589
4492,Byrsonima_homeieri,Malpighiaceae,12.67943787,17.21472146,0.675149577,0.773214518,0.387436025,203.5166756,11.19953522,7524.887302
4493,Byrsonima_huberi,Malpighiaceae,13.33521432,18.63802972,0.657809286,0.810401059,0.375837404,216.7704105,12.22362449,8390.734899
4494,Byrsonima_hypoleuca,Malpighiaceae,13.07976677,18.19281905,0.66206404,0.794145355,0.378616904,197.0606904,11.86041813,8178.996079
4495,Byrsonima_incarnata,Malpighiaceae,13.36287789,18.21097181,0.669082846,0.764978047,0.378179766,181.2242128,11.70044336,9066.405008
4496,Byrsonima_kariniana,Malpighiaceae,13.02266894,18.12591754,0.658112288,0.817523038,0.378704094,194.5360082,11.96189539,7509.309425
4497,Byrsonima_karstenii,Malpighiaceae,15.44898673,18.65520389,0.649232123,0.805378441,0.37661707,216.0727503,12.02818225,8235.690172
4498,Byrsonima_krukoffii,Malpighiaceae,12.87656427,17.84021155,0.663132022,0.81959632,0.382648487,230.7278398,11.84949931,7318.127977
4499,Byrsonima_laevis,Malpighiaceae,12.76438809,17.72964337,0.6661929,0.807420924,0.383442281,224.750155,11.70846602,7413.102413
4500,Byrsonima_leucophlebia,Malpighiaceae,13.53318442,18.36538343,0.660389257,0.79928194,0.378442585,222.6896332,11.97567496,8308.067187
4501,Byrsonima_linguifera,Malpighiaceae,13.15830655,17.03726977,0.670038874,0.783790509,0.388686986,189.9328128,11.10196874,7001.643594
4502,Byrsonima_luetzelburgii,Malpighiaceae,13.17043138,16.83061556,0.67266681,0.778394933,0.390660948,201.418798,10.97235878,6894.455932
4503,Byrsonima_macrostachya,Malpighiaceae,12.92111524,17.4260919,0.659022132,0.840040065,0.385389608,207.586927,11.67615899,6354.77239
4504,Byrsonima_maguirei,Malpighiaceae,12.64736347,17.45420209,0.675149577,0.762254505,0.384768934,195.6140298,11.27716669,8072.350302
4505,Byrsonima_martiana,Malpighiaceae,13.02866748,18.13426676,0.662674105,0.800755629,0.379489706,207.6825464,11.87134701,7957.927899
4506,Byrsonima_nitidifolia,Malpighiaceae,13.48031374,17.75415471,0.666346314,0.78072844,0.382736605,203.98583,11.50270548,7903.145909
4507,Byrsonima_nitidissima,Malpighiaceae,13.31067256,17.17908387,0.670193174,0.787952431,0.388418583,217.5704951,11.24087193,7120.328
4508,Byrsonima_oaxacana,Malpighiaceae,13.14619288,17.19887341,0.66206404,0.819218969,0.386722998,192.885686,11.39462403,6440.209571
4509,Byrsonima_oblanceolata,Malpighiaceae,14.96235656,18.89731054,0.656296367,0.774283492,0.374800361,212.5690345,11.9977553,9382.098756
4510,Byrsonima_pachypoda,Malpighiaceae,13.34135683,18.06758057,0.654636174,0.832913689,0.380014353,200.0783052,11.95914138,7071.312007
4511,Byrsonima_pedunculata,Malpighiaceae,12.30552083,17.53072996,0.664966857,0.813392194,0.38326574,191.0732981,11.6385801,7019.40014
4512,Byrsonima_perseifolia,Malpighiaceae,12.7320988,17.68479378,0.667882401,0.801678063,0.38388399,218.9273398,11.66003892,7505.852056
4513,Byrsonima_piresii,Malpighiaceae,13.81020101,17.79098527,0.66389592,0.779650569,0.3822082,192.8412776,11.48418024,7937.797217
4514,Byrsonima_punctulata,Malpighiaceae,12.86174811,17.67665151,0.665732869,0.803711162,0.38326574,211.3002447,11.64126029,7397.755951
4515,Byrsonima_putumayensis,Malpighiaceae,16.03983883,28.62859271,0.582371348,0.992430265,0.320405528,305.5624616,19.20878962,16892.7362
4516,Byrsonima_riparia,Malpighiaceae,11.87955028,17.41806873,0.67111972,0.798178453,0.384149259,191.293406,11.51860804,7252.704781
4517,Byrsonima_rodriguesii,Malpighiaceae,13.67099108,18.19281905,0.659933234,0.796342694,0.379227655,203.1421291,11.81952436,8042.66538
4518,Byrsonima_rotunda,Malpighiaceae,12.8528666,17.46626319,0.675771699,0.757355877,0.385300879,197.8335754,11.24863954,8180.879579
4519,Byrsonima_rubrobracteata,Malpighiaceae,13.15224832,17.34203267,0.66481376,0.802047335,0.385389608,191.2493642,11.38675562,6919.902892
4520,Byrsonima_salzmanniana,Malpighiaceae,13.60817858,18.65949991,0.659629394,0.796892978,0.37653036,227.6145393,12.11434674,8739.769926
4521,Byrsonima_schomburgkiana,Malpighiaceae,13.25256674,18.56521572,0.657657837,0.813954259,0.37661707,218.7257931,12.20674859,8197.850612
4522,Byrsonima_schunkei,Malpighiaceae,14.32517711,18.44590638,0.656145266,0.799834255,0.378007137,211.2515966,11.9371321,8194.076232
4523,Byrsonima_souzae,Malpighiaceae,13.92836054,18.07174126,0.660237215,0.785597332,0.379926861,190.8095029,11.66003892,8059.349691
4524,Byrsonima_spinensis,Malpighiaceae,13.46790363,19.12053325,0.648186527,0.839653302,0.371877583,211.9824953,12.64736347,8211.074641
4525,Byrsonima_stannardii,Malpighiaceae,13.63954868,18.7413124,0.659325693,0.791954079,0.375232114,210.184168,12.11155763,8879.734893
4526,Byrsonima_steyermarkii,Malpighiaceae,12.26309238,18.12174438,0.664354682,0.814141701,0.379489706,210.6686926,12.02818225,7764.258747
4527,Byrsonima_subcordata,Malpighiaceae,14.11562135,18.60801297,0.656749877,0.789405231,0.375577875,200.4933627,11.97843278,8673.612184
4528,Byrsonima_surinamensis,Malpighiaceae,11.95914138,18.0011396,0.661302249,0.837143674,0.379926861,206.7283318,12.08648452,7169.683756
4529,Byrsonima_tillettii,Malpighiaceae,12.64154049,17.99699517,0.665273156,0.798546113,0.380276948,199.2507661,11.80864319,7854.164626
4530,Byrsonima_trinitensis,Malpighiaceae,12.40794901,17.71332129,0.666653249,0.803341125,0.382384254,202.8616717,11.70577036,7476.528618
4531,Byrsonima_umbellata,Malpighiaceae,13.87075178,18.27258539,0.659629394,0.79304896,0.378704094,207.826058,11.84404367,8197.850612
4532,Byrsonima_vernicosa,Malpighiaceae,13.15224832,17.66037821,0.659477526,0.82224265,0.383442281,203.0486003,11.69499391,6892.868607
4533,Byrsonima_wurdackii,Malpighiaceae,14.35158938,18.25576346,0.655541212,0.805378441,0.379926861,216.3714722,11.86314941,7874.083211
4534,Lophanthera_hammelii,Malpighiaceae,8.148918982,18.73268369,0.656901116,0.806306201,0.359087262,39.15615148,12.35947433,7870.457897
4535,Lophanthera_longifolia,Malpighiaceae,8.14704284,19.23534588,0.657355044,0.790678628,0.355303921,38.45032367,12.56319209,8834.866674
4536,Lophanthera_pendula,Malpighiaceae,8.66163742,19.96181379,0.642096053,0.834833754,0.350590384,40.44827454,13.17043138,8531.00114
4537,Lophanthera_lactescens,Malpighiaceae,8.177113013,19.30634221,0.654786927,0.796342694,0.354813389,38.69902292,12.62990256,8836.901211
4538,Spachea_herbert-smithii,Malpighiaceae,11.27197456,26.52161706,0.570033002,0.87096359,0.305281158,9.04482149,16.3418041,13589.39117
4539,Spachea_tricarpa,Malpighiaceae,11.48682488,26.43625912,0.574513185,0.842170452,0.305562462,9.253371535,16.08421982,14618.40534
4540,Spachea_membranacea,Malpighiaceae,14.10912236,35.05575139,0.548452223,0.821144058,0.27436423,7.198380595,20.27075714,32887.38163
4541,Spachea_correae,Malpighiaceae,10.66350557,27.89330656,0.569508224,0.873775775,0.299433233,9.693932693,17.24646137,15834.34124
4542,Spachea_elegans,Malpighiaceae,10.82679715,26.70888932,0.578963612,0.838836039,0.304965585,10.23765024,16.32300462,15609.67679
4543,Galphimia_oaxacana,Malpighiaceae,6.911940644,21.22266897,0.638557485,0.888587092,0.340800325,39.28257967,14.60158497,9202.376548
4544,Ptilochaeta_glabra,Malpighiaceae,7.854164626,21.44865185,0.611082716,0.981295935,0.338220557,33.16652722,15.06260197,7110.497695
4545,Ptilochaeta_densiflora,Malpighiaceae,8.472274141,21.18361135,0.619155878,0.913902783,0.340643417,32.70393418,14.38798578,7998.34255
