"","spp_name","trait_name","value","unit","kind","source"
"4700","Daphnopsis helleriana","P12",-2.65627306699753,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4701","Daphnopsis helleriana","P50",-4.40230539917946,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4702","Daphnopsis helleriana","P88",-5.16891458749771,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4703","Daphnopsis helleriana","Rooting Depth maximum",1.52739049765592,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4704","Daphnopsis helleriana","WUE",3.63533892909686,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4705","Daphnopsis helleriana","height",14.496985300382,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4706","Daphnopsis helleriana","SLA",22.5500979359945,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4707","Daphnopsis helleriana","LeafN",27.1689516671499,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4708","Daphnopsis philippiana","gsmax",188.918111921946,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4709","Daphnopsis philippiana","P12",-2.65569107631842,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4710","Daphnopsis philippiana","P50",-4.21093063573043,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4711","Daphnopsis philippiana","P88",-5.16891458749771,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4712","Daphnopsis philippiana","Rooting Depth maximum",1.43771851880476,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4713","Daphnopsis philippiana","WUE",4.0710995477438,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4714","Daphnopsis philippiana","height",14.0992344737053,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4715","Daphnopsis philippiana","SLA",13.9575714965661,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4716","Daphnopsis philippiana","LeafN",19.8714882977804,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4717","Davidia involucrata","gsmax",205.835393269857,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4718","Davidia involucrata","P12",-2.04527961432934,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4719","Davidia involucrata","P50",-1.78935152252515,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4720","Davidia involucrata","P88",-2.63943249464035,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4721","Davidia involucrata","Rooting Depth maximum",0.707522354113559,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4722","Davidia involucrata","WUE",23.3179979991913,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4723","Davidia involucrata","height",19.0296322218577,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4724","Davidia involucrata","SLA",17.9319234685103,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4725","Davidia involucrata","LeafN",16.0270626068115,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4726","Delissea parviflora","gsmax",209.78630452474,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4727","Delissea parviflora","P12",-1.85279689172904,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4728","Delissea parviflora","P50",-2.85941050132116,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4729","Delissea parviflora","P88",-3.24617627282937,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4730","Delissea parviflora","Rooting Depth maximum",0.54545512093852,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4731","Delissea parviflora","WUE",16.6724404944976,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4732","Delissea parviflora","height",12.1689446179072,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4733","Delissea parviflora","SLA",21.411081635952,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4734","Delissea parviflora","LeafN",17.973851017952,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4735","Delissea undulata","gsmax",210.305190327962,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4736","Delissea undulata","P12",-1.37283459454775,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4737","Delissea undulata","P50",-2.84911078572273,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4738","Delissea undulata","P88",-3.24245830317338,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4739","Delissea undulata","Rooting Depth maximum",0.518810808714479,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4740","Delissea undulata","WUE",14.2525545072556,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4741","Delissea undulata","height",11.7455393592517,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4742","Delissea undulata","SLA",21.3316399621963,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4743","Delissea undulata","LeafN",19.4387028821309,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4744","Delonix regia","gsmax",248.815747680664,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4745","Delonix regia","P12",-1.31347644756238,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4746","Delonix regia","P50",-3.21768144945304,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4747","Delonix regia","P88",-5.53248008728027,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4748","Delonix regia","Rooting Depth maximum",2.52240053688486,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4749","Delonix regia","WUE",16.1018238981565,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4750","Delonix regia","height",15.8292132441203,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4751","Delonix regia","SLA",12.0357666448752,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4752","Delonix regia","LeafN",19.6381746959686,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4753","Dendrocnide harveyi","gsmax",176.563637695313,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4754","Dendrocnide harveyi","P12",-3.11507143855095,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4755","Dendrocnide harveyi","P50",-3.52426681975524,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4756","Dendrocnide harveyi","P88",-5.21430776317914,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4757","Dendrocnide harveyi","Rooting Depth maximum",4.20876058014731,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4758","Dendrocnide harveyi","WUE",8.90500748515129,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4759","Dendrocnide harveyi","height",14.8997128375371,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4760","Dendrocnide harveyi","SLA",17.8861593389511,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4761","Dendrocnide harveyi","LeafN",21.6424432102839,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4762","Dendrocnide latifolia","gsmax",170.601421775818,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4763","Dendrocnide latifolia","P12",-3.09608005960782,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4764","Dendrocnide latifolia","P50",-3.47014876345793,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4765","Dendrocnide latifolia","P88",-5.21430776317914,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4766","Dendrocnide latifolia","Rooting Depth maximum",4.83426394161458,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4767","Dendrocnide latifolia","WUE",9.55893421530724,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4768","Dendrocnide latifolia","height",15.0666815574964,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4769","Dendrocnide latifolia","SLA",17.6988838100433,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4770","Dendrocnide latifolia","LeafN",22.0341113297145,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4771","Dendropanax arboreus","gsmax",285.468224461873,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4772","Dendropanax arboreus","P12",-1.71907505969206,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4773","Dendropanax arboreus","P50",-5.06227329313755,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4774","Dendropanax arboreus","P88",-4.39440073053042,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4775","Dendropanax arboreus","Rooting Depth maximum",0.557782886916151,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4776","Dendropanax arboreus","WUE",29.8140515645345,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4777","Dendropanax arboreus","height",23.404690952301,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4778","Dendropanax arboreus","SLA",23.883993473053,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4779","Dendropanax arboreus","LeafN",17.5091202354431,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4780","Dendropanax laurifolius","gsmax",255.6220916303,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4781","Dendropanax laurifolius","P12",-2.96048291116953,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4782","Dendropanax laurifolius","P50",-7.096256193916,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4783","Dendropanax laurifolius","P88",-4.41183609763781,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4784","Dendropanax laurifolius","Rooting Depth maximum",0.564506071812163,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4785","Dendropanax laurifolius","WUE",19.2640833816926,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4786","Dendropanax laurifolius","height",16.0603230015437,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4787","Dendropanax laurifolius","SLA",14.5526340039571,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4788","Dendropanax laurifolius","LeafN",19.8797562980652,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4789","Dictyosperma album","gsmax",85.2837040074666,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4790","Dictyosperma album","P12",-1.83690462946892,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4791","Dictyosperma album","P50",-3.84472337305546,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4792","Dictyosperma album","P88",-3.88987218697866,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4793","Dictyosperma album","Rooting Depth maximum",1.37449016788354,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4794","Dictyosperma album","WUE",18.5937449600299,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4795","Dictyosperma album","height",18.0173640878995,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4796","Dictyosperma album","SLA",11.8254908974965,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4797","Dictyosperma album","LeafN",16.8747250207265,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4798","Dillenia indica","gsmax",193.733079891205,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4799","Dillenia indica","P12",-1.90069588710864,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4800","Dillenia indica","P50",-2.3731178065141,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4801","Dillenia indica","P88",-4.20193433980147,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4802","Dillenia indica","Rooting Depth maximum",1.94410571941485,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4803","Dillenia indica","WUE",17.3432957818111,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4804","Dillenia indica","height",20.0419280131658,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4805","Dillenia indica","SLA",11.8980968968074,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4806","Dillenia indica","LeafN",12.902154340744,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4807","Dimocarpus longan","gsmax",181.820264015198,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4808","Dimocarpus longan","P12",-2.88354490925868,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4809","Dimocarpus longan","P50",-2.79121940354506,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4810","Dimocarpus longan","P88",-3.84501078983148,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"4811","Dimocarpus longan","Rooting Depth maximum",1.54888107572372,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
