"spp_name","trait_name","value","unit","kind","source","comment"
"Pittosporum hawaiiense","P12",-1.4995192939043,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum hawaiiense","P50",-4.21573119521141,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum hawaiiense","P88",-5.35587962667147,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum hawaiiense","Rooting Depth maximum",1.21690790337821,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum hawaiiense","WUE",11.5214121208588,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum hawaiiense","height",14.0295494349798,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum hawaiiense","SLA",16.3283884700139,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum hawaiiense","LeafN",20.0695512358348,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum hosmeri","gsmax",334.071782658895,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum hosmeri","P12",-2.39731165895859,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum hosmeri","P50",-5.89028638482094,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum hosmeri","P88",-6.93410485029221,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum hosmeri","Rooting Depth maximum",1.07837338605275,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum hosmeri","WUE",7.52739107728004,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum hosmeri","height",16.0875831993421,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum hosmeri","SLA",15.6141020361582,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum hosmeri","LeafN",21.1798375511169,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum kauaiense","gsmax",235.959846636454,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum kauaiense","P12",-2.90139307071765,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum kauaiense","P50",-6.08027484774589,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum kauaiense","P88",-6.93891332308451,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum kauaiense","Rooting Depth maximum",0.941687481136372,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum kauaiense","WUE",6.67673663715521,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum kauaiense","height",16.7152058537801,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum kauaiense","SLA",15.349460366567,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum kauaiense","LeafN",21.5699268436432,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum napaliense","gsmax",312.187401580811,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum napaliense","P12",-1.48276274561882,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum napaliense","P50",-4.2048497313261,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum napaliense","P88",-5.36483052611351,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum napaliense","Rooting Depth maximum",1.17535250954951,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum napaliense","WUE",12.8161035265525,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum napaliense","height",13.2512361955643,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum napaliense","SLA",16.257162659963,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum napaliense","LeafN",20.7958659426371,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum pentandrum","gsmax",180.144898961385,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum pentandrum","P12",-1.87346088260412,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum pentandrum","P50",-4.56822929660479,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum pentandrum","P88",-6.40791626413663,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum pentandrum","Rooting Depth maximum",1.19069097797697,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum pentandrum","WUE",9.68096928477287,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum pentandrum","height",11.117071890831,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum pentandrum","SLA",15.701197326978,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum pentandrum","LeafN",20.3896897315979,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum terminalioides","gsmax",241.003961830139,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum terminalioides","P12",-2.45861125200987,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum terminalioides","P50",-5.68266546607018,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum terminalioides","P88",-6.93891332308451,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum terminalioides","Rooting Depth maximum",0.950123379305005,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum terminalioides","WUE",6.98260046402613,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum terminalioides","height",16.8518114296595,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum terminalioides","SLA",15.7064454174042,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum terminalioides","LeafN",22.22923523585,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum undulatum","gsmax",189.959700317383,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum undulatum","P12",-1.9419946111242,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum undulatum","P50",-4.69317203203837,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum undulatum","P88",-6.43168690641721,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum undulatum","Rooting Depth maximum",1.19080704235161,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum undulatum","WUE",8.24576686839263,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum undulatum","height",20.0508984835943,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum undulatum","SLA",10.0064951165517,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum undulatum","LeafN",13.6310414632161,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum viridiflorum","gsmax",246.069964981079,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum viridiflorum","P12",-1.85991605122884,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum viridiflorum","P50",-5.09351440827052,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum viridiflorum","P88",-5.37956586639086,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum viridiflorum","Rooting Depth maximum",1.12146853020415,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum viridiflorum","WUE",8.65453024685383,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum viridiflorum","height",9.40753708044688,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum viridiflorum","SLA",11.8812250963847,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum viridiflorum","LeafN",20.774234495163,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Planchonella garberi","gsmax",185.60841864268,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Planchonella garberi","P12",-3.13655184934537,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Planchonella garberi","P50",-4.04888570745786,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Planchonella garberi","P88",-4.88814180334409,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Planchonella garberi","Rooting Depth maximum",0.871154150335739,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Planchonella garberi","WUE",10.0330278118451,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Planchonella garberi","height",19.2079837703705,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Planchonella garberi","SLA",14.0136220725377,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Planchonella garberi","LeafN",18.9683609930674,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Planchonella obovata","gsmax",237.177970784505,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Planchonella obovata","P12",-3.41034513215224,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Planchonella obovata","P50",-5.12212225437164,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Planchonella obovata","P88",-4.88552252689997,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Planchonella obovata","Rooting Depth maximum",1.21789461947357,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Planchonella obovata","WUE",7.92577900807063,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Planchonella obovata","height",18.5958743230502,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Planchonella obovata","SLA",10.9487338002523,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Planchonella obovata","LeafN",20.6223322963715,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Planchonella torricellensis","gsmax",267.555235112508,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Planchonella torricellensis","P12",-3.81736917773883,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Planchonella torricellensis","P50",-4.19934778193633,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Planchonella torricellensis","P88",-4.89809366067251,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Planchonella torricellensis","Rooting Depth maximum",1.16597116944691,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Planchonella torricellensis","WUE",6.85474287509918,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Planchonella torricellensis","height",18.4196761107445,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Planchonella torricellensis","SLA",11.7539941596985,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Planchonella torricellensis","LeafN",21.298178618749,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Planera aquatica","gsmax",257.521945635478,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Planera aquatica","P12",-1.0400699331363,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Planera aquatica","P50",-1.41656624992688,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Planera aquatica","P88",-5.44296751797199,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Planera aquatica","Rooting Depth maximum",2.78869313458602,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Planera aquatica","WUE",29.8259427084525,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Planera aquatica","height",19.3787858311335,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Planera aquatica","SLA",13.4904734261831,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Planera aquatica","LeafN",18.5885184923808,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Platanus mexicana","gsmax",288.528477401733,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Platanus mexicana","P12",-2.7474232801795,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Platanus mexicana","P50",-2.81140595992406,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Platanus mexicana","P88",-4.35367486596108,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Platanus mexicana","Rooting Depth maximum",2.01574557665735,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Platanus mexicana","WUE",23.0072071653605,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
