"spp_name","trait_name","value","unit","comment","kind","source"
"Lophostemon confertus","Leaf phosphorous concentration",0.631581466,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Lophostemon confertus","Leaf Dry Matter Content",0.398444095,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Lophostemon confertus","Seed Dry Mass",4.205736541,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Lophostemon confertus","SLA",8.592114154,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Lophostemon confertus","Leaf area",5740.337262,NA,"Leaf area (in case of compound leaves: leaflet, petiole and rachis excluded)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Callistemon viminalis","Plant height (maximum)",4.158148546,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Callistemon viminalis","Leaf nitrogen concentration",12.75416727,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Callistemon viminalis","Wood Density",0.612442204,NA,"Stem specific density (SSD)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Callistemon viminalis","Leaf phosphorous concentration",0.76509958,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Callistemon viminalis","Leaf Dry Matter Content",0.377976668,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Callistemon viminalis","Seed Dry Mass",0.364666927,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Callistemon viminalis","SLA",8.514043733,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Callistemon viminalis","Leaf area",2548.996178,NA,"Leaf area (in case of compound leaves: leaflet, petiole and rachis excluded)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Melaleuca linariifolia","Plant height (maximum)",9.725232662,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Melaleuca linariifolia","Leaf nitrogen concentration",8.649223561,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Melaleuca linariifolia","Wood Density",0.620959508,NA,"Stem specific density (SSD)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Melaleuca linariifolia","Leaf phosphorous concentration",0.480181793,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Melaleuca linariifolia","Leaf Dry Matter Content",0.416538738,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Melaleuca linariifolia","Seed Dry Mass",0.012192316,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Melaleuca linariifolia","SLA",4.332949488,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Melaleuca linariifolia","Leaf area",1532.493095,NA,"Leaf area (in case of compound leaves: leaflet, petiole and rachis excluded)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Melaleuca quinquenervia","Plant height (maximum)",27.58671575,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Melaleuca quinquenervia","Leaf nitrogen concentration",11.80156169,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Melaleuca quinquenervia","Wood Density",0.581755211,NA,"Stem specific density (SSD)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Melaleuca quinquenervia","Leaf phosphorous concentration",0.539088131,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Melaleuca quinquenervia","Leaf Dry Matter Content",0.396394878,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Melaleuca quinquenervia","Seed Dry Mass",0.224436811,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Melaleuca quinquenervia","SLA",5.924354769,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Melaleuca quinquenervia","Leaf area",3246.946136,NA,"Leaf area (in case of compound leaves: leaflet, petiole and rachis excluded)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Rhodomyrtus tomentosa","Plant height (maximum)",2.510729931,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Rhodomyrtus tomentosa","Leaf nitrogen concentration",11.07741733,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Rhodomyrtus tomentosa","Wood Density",0.766414198,NA,"Stem specific density (SSD)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Rhodomyrtus tomentosa","Leaf phosphorous concentration",0.556601802,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Rhodomyrtus tomentosa","Leaf Dry Matter Content",0.41314722,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Rhodomyrtus tomentosa","Seed Dry Mass",2.150776472,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Rhodomyrtus tomentosa","SLA",7.41858526,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Rhodomyrtus tomentosa","Leaf area",6264.229963,NA,"Leaf area (in case of compound leaves: leaflet, petiole and rachis excluded)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Marlierea sintenisii","Plant height (maximum)",6.040877097,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Marlierea sintenisii","Leaf nitrogen concentration",14.17098375,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Marlierea sintenisii","Wood Density",0.651928549,NA,"Stem specific density (SSD)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Marlierea sintenisii","Leaf phosphorous concentration",0.725437497,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Marlierea sintenisii","Leaf Dry Matter Content",0.395822065,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Marlierea sintenisii","Seed Dry Mass",15.43476423,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Marlierea sintenisii","SLA",9.591797468,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Marlierea sintenisii","Leaf area",5533.501092,NA,"Leaf area (in case of compound leaves: leaflet, petiole and rachis excluded)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Myrcia splendens","Plant height (maximum)",24.02702499,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Myrcia splendens","Leaf nitrogen concentration",18.30928907,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Myrcia splendens","Wood Density",0.635795738,NA,"Stem specific density (SSD)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Myrcia splendens","Leaf phosphorous concentration",0.868242842,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Myrcia splendens","Leaf Dry Matter Content",0.381208803,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Myrcia splendens","Seed Dry Mass",190.9992641,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Myrcia splendens","SLA",11.94835483,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Myrcia splendens","Leaf area",6928.349772,NA,"Leaf area (in case of compound leaves: leaflet, petiole and rachis excluded)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Myrcia citrifolia","Plant height (maximum)",5.7849552,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Myrcia citrifolia","Leaf nitrogen concentration",12.01710899,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Myrcia citrifolia","Wood Density",0.714167364,NA,"Stem specific density (SSD)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Myrcia citrifolia","Leaf phosphorous concentration",0.767891747,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Myrcia citrifolia","Leaf Dry Matter Content",0.437723638,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Myrcia citrifolia","Seed Dry Mass",92.61898131,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Myrcia citrifolia","SLA",8.10214479,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Myrcia citrifolia","Leaf area",2655.216878,NA,"Leaf area (in case of compound leaves: leaflet, petiole and rachis excluded)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Myrcia paganii","Plant height (maximum)",5.837138526,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Myrcia paganii","Leaf nitrogen concentration",11.79505581,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Myrcia paganii","Wood Density",0.715484121,NA,"Stem specific density (SSD)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Myrcia paganii","Leaf phosphorous concentration",0.773927003,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Myrcia paganii","Leaf Dry Matter Content",0.441265527,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Myrcia paganii","Seed Dry Mass",96.3163464,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Myrcia paganii","SLA",8.000184449,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Myrcia paganii","Leaf area",2467.743405,NA,"Leaf area (in case of compound leaves: leaflet, petiole and rachis excluded)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Calyptranthes sintenisii","Plant height (maximum)",7.710809966,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Calyptranthes sintenisii","Leaf nitrogen concentration",15.59911644,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Calyptranthes sintenisii","Wood Density",0.635916363,NA,"Stem specific density (SSD)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Calyptranthes sintenisii","Leaf phosphorous concentration",0.904690438,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Calyptranthes sintenisii","Leaf Dry Matter Content",0.401605822,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Calyptranthes sintenisii","Seed Dry Mass",176.5631222,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Calyptranthes sintenisii","SLA",11.70307532,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Calyptranthes sintenisii","Leaf area",5274.727157,NA,"Leaf area (in case of compound leaves: leaflet, petiole and rachis excluded)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Calyptranthes luquillensis","Plant height (maximum)",7.372249081,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Calyptranthes luquillensis","Leaf nitrogen concentration",15.3815464,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Calyptranthes luquillensis","Wood Density",0.637382301,NA,"Stem specific density (SSD)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Calyptranthes luquillensis","Leaf phosphorous concentration",0.921085615,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Calyptranthes luquillensis","Leaf Dry Matter Content",0.403180946,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Calyptranthes luquillensis","Seed Dry Mass",178.6076268,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Calyptranthes luquillensis","SLA",11.69499391,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Calyptranthes luquillensis","Leaf area",4904.559414,NA,"Leaf area (in case of compound leaves: leaflet, petiole and rachis excluded)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Calyptranthes pallens","Plant height (maximum)",7.131813867,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Calyptranthes pallens","Leaf nitrogen concentration",14.90733462,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Calyptranthes pallens","Wood Density",0.641209577,NA,"Stem specific density (SSD)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Calyptranthes pallens","Leaf phosphorous concentration",0.919813967,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
